Cod.IBGE,Instituição,UF,Valor
2210938,Prefeitura Municipal de Sussuapara - PI,PI,33353213.64
5219506,Prefeitura Municipal de Santa Rosa de Goiás - GO,GO,33345828.740000002
2410603,Prefeitura Municipal de Rafael Godeiro - RN,RN,33336115.08
4208955,Prefeitura Municipal de Jardinópolis - SC,SC,33277944.33
4215059,Prefeitura Municipal de Rio Rufino - SC,SC,33271798.47
3128501,Prefeitura Municipal de Guarará - MG,MG,33268430.34
3119807,Prefeitura Municipal de Córrego Danta - MG,MG,33261462.09
4318051,Prefeitura Municipal de São Domingos do Sul - RS,RS,33237206.45
4306700,Prefeitura Municipal de Dona Francisca - RS,RS,33208383.68
2209872,Prefeitura Municipal de São João da Fronteira - PI,PI,33206969.77
3132602,Prefeitura Municipal de Itamarati de Minas - MG,MG,33196543.21
5206701,Prefeitura Municipal de Damianópolis - GO,GO,33191815.91
3101300,Prefeitura Municipal de Alagoa - MG,MG,33188156.51
4217956,Prefeitura Municipal de Tigrinhos - SC,SC,33182135.580000002
1718899,Prefeitura Municipal de Santa Rita do Tocantins - TO,TO,33178132.400000002
3146750,Prefeitura Municipal de Palmópolis - MG,MG,33143975.72
5212907,Prefeitura Municipal de Marzagão - GO,GO,33143748.349999998
2111953,Prefeitura Municipal de Sucupira do Riachão - MA,MA,33141936.45
3503356,Prefeitura Municipal de Arco-Íris - SP,SP,33140004.67
2401503,Prefeitura Municipal de Barcelona - RN,RN,33137424.53
4202156,Prefeitura Municipal de Belmonte - SC,SC,33123683.689999998
4204194,Prefeitura Municipal de Chapadão do Lageado - SC,SC,33114802.43
2205581,Prefeitura Municipal de Lagoa do Piauí - PI,PI,33104036.92
3118106,Prefeitura Municipal de Congonhas do Norte - MG,MG,33093573.709999997
4319711,Prefeitura Municipal de São Valentim do Sul - RS,RS,33091682.240000002
3520806,Prefeitura Municipal de Inúbia Paulista - SP,SP,33086577.66
4209458,Prefeitura Municipal de Lajeado Grande - SC,SC,33064302.3
2205532,Prefeitura Municipal de Jurema - PI,PI,33050111.44
2201309,Prefeitura Municipal de Barreiras do Piauí - PI,PI,33022412.35
2908804,Prefeitura Municipal de Contendas do Sincorá - BA,BA,32991603.93
3103603,Prefeitura Municipal de Arantina - MG,MG,32980910.25
2411106,Prefeitura Municipal de Ruy Barbosa - RN,RN,32979716.42
2210623,Prefeitura Municipal de Sebastião Barros - PI,PI,32972500.89
3159407,Prefeitura Municipal de Santa Rita de Ibitipoca - MG,MG,32967125.43
4319737,Prefeitura Municipal de São Valério do Sul - RS,RS,32950558.9
3158805,Prefeitura Municipal de Santana do Jacaré - MG,MG,32938244.63
4320578,Prefeitura Municipal de Sete de Setembro - RS,RS,32930612.02
4205175,Prefeitura Municipal de Entre Rios - SC,SC,32930121.15
3133907,Prefeitura Municipal de Itaverava - MG,MG,32923722.990000002
3108701,Prefeitura Municipal de Brás Pires - MG,MG,32917400.14
3514957,Prefeitura Municipal de Embaúba - SP,SP,32912683.64
4211892,Prefeitura Municipal de Painel - SC,SC,32910227.07
3516507,Prefeitura Municipal de Gabriel Monteiro - SP,SP,32896071.009999998
3515301,Prefeitura Municipal de Estrela do Norte - SP,SP,32890802.44
4215901,Prefeitura Municipal de São Bonifácio - SC,SC,32865230.42
2912608,Prefeitura Municipal de Ibiquera - BA,BA,32855956.06
2203404,Prefeitura Municipal de Dom Expedito Lopes - PI,PI,32850786.51
2515906,Prefeitura Municipal de Serraria - PB,PB,32831414.02
3515129,Prefeitura Municipal de Emilianópolis - SP,SP,32829924.04
3115904,Prefeitura Municipal de Chácara - MG,MG,32807579.97
4306130,Prefeitura Municipal de Cruzaltense - RS,RS,32804963.369999997
4107124,Prefeitura Municipal de Diamante do Sul - PR,PR,32798737.53
4322855,Prefeitura Municipal de Vespasiano Corrêa - RS,RS,32798643.58
2515609,Prefeitura Municipal de Serra da Raiz - PB,PB,32785839.46
4109104,Prefeitura Municipal de Guaporema - PR,PR,32782067.790000003
3158607,Prefeitura Municipal de Santana do Deserto - MG,MG,32772123.74
2508109,Prefeitura Municipal de Lagoa - PB,PB,32764277.740000002
4114351,Prefeitura Municipal de Manfrinópolis - PR,PR,32758846.09
3170602,Prefeitura Municipal de Vargem Bonita - MG,MG,32750849.11
3137304,Prefeitura Municipal de Lagoa dos Patos - MG,MG,32745698.009999998
2206902,Prefeitura Municipal de Novo Oriente do Piauí - PI,PI,32740709.86
3167905,Prefeitura Municipal de Tabuleiro - MG,MG,32730563.46
5107156,Prefeitura Municipal de Reserva do Cabaçal - MT,MT,32727257.490000002
3126307,Prefeitura Municipal de Fortaleza de Minas - MG,MG,32703946.59
3102506,Prefeitura Municipal de Amparo do Serra - MG,MG,32696680.38
3119906,Prefeitura Municipal de Córrego do Bom Jesus - MG,MG,32691197.33
3136801,Prefeitura Municipal de Juramento - MG,MG,32686609.080000002
5214705,Prefeitura Municipal de Nova América - GO,GO,32677213.09
3515905,Prefeitura Municipal de Floreal - SP,SP,32666860.12
4323507,Prefeitura Municipal de Vista Alegre - RS,RS,32650131.94
2919009,Prefeitura Municipal de Lajedinho - BA,BA,32642034.18
3127909,Prefeitura Municipal de Grupiara - MG,MG,32627874.939999998
3535903,Prefeitura Municipal de Paranapuã - SP,SP,32627703.87
2414704,Prefeitura Municipal de Várzea - RN,RN,32618776.33
2206357,Prefeitura Municipal de Milton Brandão - PI,PI,32611531.4
4315172,Prefeitura Municipal de Protásio Alves - RS,RS,32604736.44
4302584,Prefeitura Municipal de Bozano - RS,RS,32589865.03
1700251,Prefeitura Municipal de Abreulândia - TO,TO,32588022.31
3507753,Prefeitura Municipal de Brejo Alegre - SP,SP,32583164.77
4123105,Prefeitura Municipal de Santa Amélia - PR,PR,32582359.85
2505808,Prefeitura Municipal de Duas Estradas - PB,PB,32582178.869999997
1715101,Prefeitura Municipal de Novo Acordo - TO,TO,32567550.79
3122108,Prefeitura Municipal de Divino das Laranjeiras - MG,MG,32566184.12
3125507,Prefeitura Municipal de São Gonçalo do Rio Preto - MG,MG,32560301.48
3166501,Prefeitura Municipal de Serra Azul de Minas - MG,MG,32553135.48
3533304,Prefeitura Municipal de Nova Luzitânia - SP,SP,32539032.59
4204459,Prefeitura Municipal de Coronel Martins - SC,SC,32531168.74
3125804,Prefeitura Municipal de Fernandes Tourinho - MG,MG,32507962.130000003
3116308,Prefeitura Municipal de Cipotânea - MG,MG,32503741.71
2202802,Prefeitura Municipal de Conceição do Canindé - PI,PI,32501513.01
2502706,Prefeitura Municipal de Borborema - PB,PB,32497502.09
2506608,Prefeitura Municipal de Ibiara - PB,PB,32493268.43
1718840,Prefeitura Municipal de Sandolândia - TO,TO,32491974.43
2200103,Prefeitura Municipal de Agricolândia - PI,PI,32464198.81
4215687,Prefeitura Municipal de Santa Terezinha do Progresso - SC,SC,32464077.959999997
2805000,Prefeitura Municipal de Pedra Mole - SE,SE,32463910.62
1711506,Prefeitura Municipal de Jaú do Tocantins - TO,TO,32463476.82
4315073,Prefeitura Municipal de Porto Vera Cruz - RS,RS,32462382.599999998
3113107,Prefeitura Municipal de Caranaíba - MG,MG,32431393.41
3501400,Prefeitura Municipal de Álvaro de Carvalho - SP,SP,32423988.060000002
4318465,Prefeitura Municipal de São José do Herval - RS,RS,32420393.91
5205703,Prefeitura Municipal de Córrego do Ouro - GO,GO,32417385.65
3155207,Prefeitura Municipal de Rio Espera - MG,MG,32413912.619999997
4209201,Prefeitura Municipal de Lacerdópolis - SC,SC,32406755.150000002
2210201,Prefeitura Municipal de São José do Piauí - PI,PI,32396987.200000003
2205458,Prefeitura Municipal de Joca Marques - PI,PI,32381093.439999998
5214903,Prefeitura Municipal de Nova Roma - GO,GO,32376488.2
3127057,Prefeitura Municipal de Fronteira dos Vales - MG,MG,32360619.26
3532702,Prefeitura Municipal de Nipoã - SP,SP,32354798.94
3121704,Prefeitura Municipal de Diogo de Vasconcelos - MG,MG,32335079.95
3158409,Prefeitura Municipal de Santana de Cataguases - MG,MG,32329251.54
3115201,Prefeitura Municipal de Conceição da Barra de Minas - MG,MG,32326782.529999997
3546256,Prefeitura Municipal de Santa Cruz da Esperança - SP,SP,32319243.94
3120003,Prefeitura Municipal de Córrego Novo - MG,MG,32309521.91
4310652,Prefeitura Municipal de Itati - RS,RS,32304791.76
4314134,Prefeitura Municipal de Paulo Bento - RS,RS,32278715.26
4110300,Prefeitura Municipal de Inajá - PR,PR,32275688.91
3153301,Prefeitura Municipal de Presidente Kubitschek - MG,MG,32268868.810000002
2202729,Prefeitura Municipal de Cocal dos Alves - PI,PI,32266551.490000002
5200852,Prefeitura Municipal de Americano do Brasil - GO,GO,32265141.349999998
5219456,Prefeitura Municipal de Santa Rita do Novo Destino - GO,GO,32229819.75
3148806,Prefeitura Municipal de Pedra do Anta - MG,MG,32226892.28
2513505,Prefeitura Municipal de Santana de Mangueira - PB,PB,32221262.74
2205276,Prefeitura Municipal de Jatobá do Piauí - PI,PI,32208347.279999997
4306551,Prefeitura Municipal de Dom Pedro de Alcântara - RS,RS,32194656.43
2406403,Prefeitura Municipal de Lagoa de Velhos - RN,RN,32193372.92
3555208,Prefeitura Municipal de Turiúba - SP,SP,32184153.56
4110052,Prefeitura Municipal de Iguatu - PR,PR,32182338.3
3154705,Prefeitura Municipal de Ribeirão Vermelho - MG,MG,32176605.86
3100401,Prefeitura Municipal de Acaiaca - MG,MG,32175481.8
2110807,Prefeitura Municipal de São Félix de Balsas - MA,MA,32173097.770000003
3156205,Prefeitura Municipal de Rochedo de Minas - MG,MG,32165081.220000003
2513927,Prefeitura Municipal de São Bentinho - PB,PB,32156642.89
3114808,Prefeitura Municipal de Carvalhos - MG,MG,32146926.4
4209177,Prefeitura Municipal de Jupiá - SC,SC,32124614.919999998
2209906,Prefeitura Municipal de São João da Serra - PI,PI,32116339.7
4315313,Prefeitura Municipal de Quatro Irmãos - RS,RS,32097572.14
3147501,Prefeitura Municipal de Passabém - MG,MG,32077334.81
5106703,Prefeitura Municipal de Ponte Branca - MT,MT,32070448.33
4316733,Prefeitura Municipal de Santa Cecília do Sul - RS,RS,32070208.34
4211876,Prefeitura Municipal de Paial - SC,SC,32059229.51
3163201,Prefeitura Municipal de São José do Alegre - MG,MG,32039200.470000003
2900900,Prefeitura Municipal de Almadina - BA,BA,32002072.56
5221080,Prefeitura Municipal de Teresina de Goiás - GO,GO,31997922.09
1720499,Prefeitura Municipal de São Valério - TO,TO,31975796.71
2907400,Prefeitura Municipal de Catolândia - BA,BA,31969397.0
3168051,Prefeitura Municipal de Taparuba - MG,MG,31960613.169999998
2409605,Prefeitura Municipal de Pedra Preta - RN,RN,31954707.549999997
3157278,Prefeitura Municipal de Santa Bárbara do Monte Verde - MG,MG,31950919.450000003
3543238,Prefeitura Municipal de Ribeirão dos Índios - SP,SP,31947578.69
2409209,Prefeitura Municipal de Passagem - RN,RN,31945090.0
3527504,Prefeitura Municipal de Lucianópolis - SP,SP,31910157.22
3528908,Prefeitura Municipal de Mariápolis - SP,SP,31908709.94
2504108,Prefeitura Municipal de Carrapateira - PB,PB,31873820.220000003
2510600,Prefeitura Municipal de Ouro Velho - PB,PB,31869230.56
4306924,Prefeitura Municipal de Engenho Velho - RS,RS,31860214.02
2203602,Prefeitura Municipal de Eliseu Martins - PI,PI,31850651.17
1701309,Prefeitura Municipal de Aragominas - TO,TO,31847617.78
4312005,Prefeitura Municipal de Mariano Moro - RS,RS,31840273.79
3157500,Prefeitura Municipal de Santa Efigênia de Minas - MG,MG,31824161.66
5203609,Prefeitura Municipal de Brazabrantes - GO,GO,31818409.71
3149002,Prefeitura Municipal de Pedra Dourada - MG,MG,31817027.009999998
4312674,Prefeitura Municipal de Nicolau Vergueiro - RS,RS,31816107.310000002
3127370,Prefeitura Municipal de Goiabeira - MG,MG,31794451.02
3165560,Prefeitura Municipal de Sem-Peixe - MG,MG,31778268.560000002
3130804,Prefeitura Municipal de Ingaí - MG,MG,31766714.83
3501509,Prefeitura Municipal de Alvinlândia - SP,SP,31744850.57
3145406,Prefeitura Municipal de Olaria - MG,MG,31735087.96
5106455,Prefeitura Municipal de Planalto da Serra - MT,MT,31727409.349999998
2207777,Prefeitura Municipal de Patos do Piauí - PI,PI,31706994.26
2202133,Prefeitura Municipal de Campo Grande do Piauí - PI,PI,31702745.0
2209559,Prefeitura Municipal de São Braz do Piauí - PI,PI,31689954.95
4300554,Prefeitura Municipal de Alto Alegre - RS,RS,31689597.45
2516151,Prefeitura Municipal de Sossêgo - PB,PB,31654748.93
3160009,Prefeitura Municipal de Santo Antônio do Aventureiro - MG,MG,31628475.25
3164803,Prefeitura Municipal de São Sebastião do Rio Preto - MG,MG,31604878.69
2503753,Prefeitura Municipal de Cajazeirinhas - PB,PB,31558448.0
4318457,Prefeitura Municipal de São José das Missões - RS,RS,31544537.200000003
4301073,Prefeitura Municipal de Arroio do Padre - RS,RS,31542322.49
3107000,Prefeitura Municipal de Biquinhas - MG,MG,31540246.779999997
3160603,Prefeitura Municipal de Santo Hipólito - MG,MG,31536308.24
4305116,Prefeitura Municipal de Centenário - RS,RS,31529333.93
3130002,Prefeitura Municipal de Ibituruna - MG,MG,31525481.8
3125200,Prefeitura Municipal de Fama - MG,MG,31497114.439999998
4310876,Prefeitura Municipal de Jacuizinho - RS,RS,31496669.84
2207306,Prefeitura Municipal de Paes Landim - PI,PI,31495582.6
4323606,Prefeitura Municipal de Vista Alegre do Prata - RS,RS,31468352.74
4314787,Prefeitura Municipal de Ponte Preta - RS,RS,31465693.4
2405504,Prefeitura Municipal de Jardim de Angicos - RN,RN,31430444.22
2414456,Prefeitura Municipal de Triunfo Potiguar - RN,RN,31429958.33
4306353,Prefeitura Municipal de Dezesseis de Novembro - RS,RS,31420823.63
3549300,Prefeitura Municipal de São João do Pau d'Alho - SP,SP,31415642.090000004
2515708,Prefeitura Municipal de Serra Grande - PB,PB,31403109.97
2911253,Prefeitura Municipal de Gavião - BA,BA,31401209.35
2506509,Prefeitura Municipal de Gurjão - PB,PB,31369758.759999998
4218954,Prefeitura Municipal de Urupema - SC,SC,31348147.790000003
5107883,Prefeitura Municipal de Serra Nova Dourada - MT,MT,31347462.16
3166105,Prefeitura Municipal de Senhora do Porto - MG,MG,31346363.34
2411809,Prefeitura Municipal de São Fernando - RN,RN,31344243.14
2408607,Prefeitura Municipal de Paraná - RN,RN,31335602.87
5210158,Prefeitura Municipal de Ipiranga de Goiás - GO,GO,31323665.35
3110400,Prefeitura Municipal de Camacho - MG,MG,31290336.770000003
2516755,Prefeitura Municipal de Tenório - PB,PB,31281509.61
2205599,Prefeitura Municipal de Lagoa do Sítio - PI,PI,31281332.55
4305371,Prefeitura Municipal de Charrua - RS,RS,31275519.189999998
5212055,Prefeitura Municipal de Jesúpolis - GO,GO,31257550.97
3159100,Prefeitura Municipal de Santana dos Montes - MG,MG,31245773.23
3121506,Prefeitura Municipal de Desterro do Melo - MG,MG,31237692.92
2505501,Prefeitura Municipal de Vista Serrana - PB,PB,31230749.5
3553658,Prefeitura Municipal de Taquaral - SP,SP,31208256.41
2205904,Prefeitura Municipal de Manoel Emídio - PI,PI,31200832.88
2210052,Prefeitura Municipal de São José do Divino - PI,PI,31198581.15
3142502,Prefeitura Municipal de Monjolos - MG,MG,31195752.4
3126950,Prefeitura Municipal de Frei Lagonegro - MG,MG,31192068.61
2510501,Prefeitura Municipal de Olivedos - PB,PB,31180159.93
4322376,Prefeitura Municipal de Unistalda - RS,RS,31176476.2
2210300,Prefeitura Municipal de São Julião - PI,PI,31149962.23
4312351,Prefeitura Municipal de Montauri - RS,RS,31125973.450000003
1710904,Prefeitura Municipal de Itapiratins - TO,TO,31124845.389999997
2514602,Prefeitura Municipal de São José do Bonfim - PB,PB,31112996.990000002
2210359,Prefeitura Municipal de São Lourenço do Piauí - PI,PI,31107737.61
2209807,Prefeitura Municipal de São Gonçalo do Piauí - PI,PI,31100351.330000002
2504074,Prefeitura Municipal de Caraúbas - PB,PB,31081991.39
4308854,Prefeitura Municipal de Gentil - RS,RS,31074405.16
1600055,Prefeitura Municipal de Serra do Navio - AP,AP,31061603.69
5200209,Prefeitura Municipal de Água Limpa - GO,GO,31057775.42
3161650,Prefeitura Municipal de São Geraldo do Baixio - MG,MG,31054340.43
2406155,Prefeitura Municipal de Jundiá - RN,RN,31052933.8
3549003,Prefeitura Municipal de São Francisco - SP,SP,31051577.91
2209377,Prefeitura Municipal de Santa Rosa do Piauí - PI,PI,31049819.090000004
3163003,Prefeitura Municipal de São José da Safira - MG,MG,31048493.080000002
3529658,Prefeitura Municipal de Mesópolis - SP,SP,31045188.85
3123502,Prefeitura Municipal de Douradoquara - MG,MG,31030679.11
2517209,Prefeitura Municipal de Vieirópolis - PB,PB,31000536.37
4305934,Prefeitura Municipal de Coronel Pilar - RS,RS,30987622.25
3527256,Prefeitura Municipal de Lourdes - SP,SP,30949726.209999997
2800100,Prefeitura Municipal de Amparo de São Francisco - SE,SE,30915990.26
5202809,Prefeitura Municipal de Avelinópolis - GO,GO,30915552.34
3549201,Prefeitura Municipal de São João das Duas Pontes - SP,SP,30901193.37
5210307,Prefeitura Municipal de Israelândia - GO,GO,30891508.2
1600550,Prefeitura Municipal de Pracuúba - AP,AP,30881360.15
4207858,Prefeitura Municipal de Irati - SC,SC,30872016.29
2200251,Prefeitura Municipal de Alagoinha do Piauí - PI,PI,30849188.58
2203800,Prefeitura Municipal de Flores do Piauí - PI,PI,30835883.58
5205208,Prefeitura Municipal de Caturaí - GO,GO,30827030.01
4300661,Prefeitura Municipal de André da Rocha - RS,RS,30825610.4
3119609,Prefeitura Municipal de Coronel Pacheco - MG,MG,30780018.64
5105309,Prefeitura Municipal de Luciara - MT,MT,30754720.05
2410801,Prefeitura Municipal de Riacho de Santana - RN,RN,30753758.36
2201804,Prefeitura Municipal de Bocaina - PI,PI,30744187.939999998
4217154,Prefeitura Municipal de São Miguel da Boa Vista - SC,SC,30744143.07
4322558,Prefeitura Municipal de Vanini - RS,RS,30735922.669999998
4308433,Prefeitura Municipal de Forquetinha - RS,RS,30716943.77
3150000,Prefeitura Municipal de Pescador - MG,MG,30695413.15
2204352,Prefeitura Municipal de Geminiano - PI,PI,30694609.03
1703206,Prefeitura Municipal de Bernardo Sayão - TO,TO,30690360.96
2411700,Prefeitura Municipal de São Bento do Trairí - RN,RN,30690324.65
4214102,Prefeitura Municipal de Presidente Nereu - SC,SC,30688407.279999997
4205357,Prefeitura Municipal de Flor do Sertão - SC,SC,30669006.32
4215695,Prefeitura Municipal de Santiago do Sul - SC,SC,30666534.43
3547205,Prefeitura Municipal de Santana da Ponte Pensa - SP,SP,30663881.26
3125309,Prefeitura Municipal de Faria Lemos - MG,MG,30632582.849999998
